Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port,category
-1,37,1,1,1,1,6,0.0,2192,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,53.333,66.667,85.714,65.789,0.0,1,1,0,Fake
1,60,1,1,1,1,2,-1.0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,0,0,Fake
-1,116,1,1,1,1,6,0.0,6940,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1,0,Fake
1,61,1,1,1,1,2,-1.0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,0,0,Fake
-1,87,-1,1,1,1,2,0.0,1096,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,86,-1,1,1,1,2,0.0,1096,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
1,99,-1,1,1,1,2,0.0,1461,1,1,55.56,0.0,0.0,0.0,0.0,0.0,40.0,38.596,40.625,38.71,0.0,1,1,0,Fake
-1,118,-1,1,1,1,4,-1.0,1096,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,128,-1,1,1,1,4,-1.0,1096,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,180,-1,1,1,1,4,-1.0,1096,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,78,1,1,1,1,2,,2557,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,1,0,Fake
-1,77,-1,1,1,1,2,,2557,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,1,0,Fake
1,47,0,1,1,1,1,0.0,2557,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,88,1,1,1,1,2,0.0,1096,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,87,1,1,1,1,2,0.0,1096,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,39,1,1,1,1,2,-1.0,6575,1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,1,1,0,Fake
1,100,-1,1,1,1,2,0.0,1461,1,1,55.56,0.0,0.0,0.0,0.0,0.0,40.0,38.596,40.625,38.71,0.0,1,1,0,Fake
1,118,-1,1,1,1,2,0.0,1461,1,1,55.56,0.0,0.0,0.0,0.0,0.0,40.0,38.596,40.625,38.71,0.0,1,1,0,Fake
-1,115,-1,1,1,1,4,-1.0,1096,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,1,0,Fake
1,44,-1,-1,1,1,1,,731,1,1,0.0,0.0,0.0,0.0,0.0,0.0,70.588,10.345,0.0,11.538,0.0,1,1,0,Fake
-1,38,1,1,1,1,2,,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0,0,0,Fake
-1,22,-1,1,1,1,1,1.0,5113,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,138,-1,1,1,1,2,-1.0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,34,1,1,1,1,2,0.0,1826,1,1,4.55,0.0,0.0,0.0,0.0,0.0,75.824,56.25,100.0,87.5,0.0,1,1,0,Fake
1,26,1,1,1,1,2,1.0,3287,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0,Fake
-1,179,1,1,-1,1,3,,1825,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1,1,0,Fake
1,75,1,1,1,1,2,1.0,1460,1,1,16.67,0.0,0.0,0.0,0.0,0.0,13.333,0.0,21.429,75.0,0.0,1,1,0,Fake
-1,152,1,1,1,1,4,,2192,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,106,-1,1,1,1,2,,2192,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,30,1,1,1,1,2,,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,33.333,0.0,0,0,0,Fake
-1,483,-1,1,1,1,3,1.0,8400,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,59,1,1,1,1,2,,3653,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,92,-1,1,1,1,2,,4018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,48,-1,1,1,1,2,,0,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0,Fake
1,76,1,1,1,1,2,1.0,1460,1,1,16.67,0.0,0.0,0.0,0.0,0.0,13.333,0.0,21.429,75.0,0.0,1,1,0,Fake
1,74,1,1,1,1,2,1.0,1460,1,1,16.67,0.0,0.0,0.0,0.0,0.0,13.333,0.0,21.429,75.0,0.0,1,1,0,Fake
-1,60,1,1,1,1,2,,3653,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,52,1,1,1,1,2,,2557,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,72,1,1,1,1,2,,5114,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,93,1,1,1,1,2,,4018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,60,1,1,1,1,3,,8400,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,52,0,1,1,1,3,,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Fake
